filetype = arbitrary
ndim = 2
nx = 256

    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
    1.000000     0.000000     0.000000     1.200000
